f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,label
26.71175765991211,1.4889940023422241,4.983036994934082,1.4394869804382324,0.4429031014442444,1.0003169775009155,0.12988369166851044,0.3611539900302887,1.0716607570648193,0.004576008766889572,0.02903885394334793,-0.0028391596861183643,-0.008520378731191158,-0.03897412121295929,0.021515067666769028,-0.0425768606364727,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-9.907088279724121,3.0266518592834473,2.522698163986206,3.5680854320526123,0.21344402432441711,0.9084296822547913,-0.016780368983745575,0.1504594087600708,-0.074753038585186,0.06819310784339905,0.044759247452020645,-0.035974010825157166,-0.07512517273426056,0.8517735600471497,-0.027174774557352066,0.12102074921131134,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-5.178508281707764,2.8626549243927,4.439540386199951,1.80899178981781,0.3191305994987488,0.9655814170837402,0.04489076882600784,0.7914468050003052,-0.04850747436285019,-0.044384781271219254,1.0667892694473267,-0.009567199274897575,0.07019107043743134,-0.022126786410808563,0.07275228202342987,1.006574273109436,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
16.592329025268555,1.5008615255355835,4.021711826324463,6.440402507781982,0.2587757408618927,1.0573906898498535,-0.11971301585435867,0.31067171692848206,0.9156765937805176,-0.04131147265434265,0.012383295223116875,-0.008961331099271774,-0.012668878771364689,-0.007959243841469288,0.01016941200941801,0.9495732188224792,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-4.185516834259033,1.6609474420547485,4.684645652770996,10.517953872680664,-0.051613133400678635,0.9377763867378235,-0.04443986713886261,0.34646597504615784,1.0167148113250732,0.0025571028236299753,-0.03827676549553871,0.04500922933220863,0.03697063401341438,-0.007982415147125721,-0.032645806670188904,0.02742139622569084,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-0.523646891117096,0.3545762002468109,4.66680908203125,2.547304153442383,-0.012625866569578648,1.0181727409362793,-0.12049610167741776,0.6521825790405273,-0.014688946306705475,-0.05360665172338486,1.035719871520996,0.09986482560634613,-0.058830734342336655,-0.04187317192554474,0.011772418394684792,0.08055580407381058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
-18.824777603149414,2.9032747745513916,4.535946369171143,8.90772533416748,-0.026029421016573906,1.0406301021575928,0.01208298560231924,0.6212518811225891,0.0257705207914114,-0.02887694351375103,1.0637223720550537,-0.031379375606775284,-0.031830765306949615,0.027056580409407616,0.03814632445573807,0.022404968738555908,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.8017663359642029,0.44243553280830383,4.235868453979492,7.953591346740723,0.012082225643098354,0.969301164150238,0.0725589394569397,0.6879673600196838,0.0016053837025538087,0.013445672579109669,0.9690167307853699,0.023556815460324287,-0.026672616600990295,-0.020581915974617004,1.0681321620941162,0.9479706883430481,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.3585537374019623,0.28061679005622864,3.090503692626953,6.948304653167725,0.028978057205677032,1.0262253284454346,-0.07472027838230133,0.744959831237793,0.1026342511177063,0.008598016574978828,0.9831337332725525,-0.007100160699337721,0.030762838199734688,-0.08653358370065689,0.00821953546255827,-0.019523197785019875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
51.464630126953125,2.274052619934082,4.256547927856445,3.592388868331909,0.5606259107589722,0.9838104248046875,-0.0845981314778328,0.709121823310852,-0.04512115567922592,-0.017117047682404518,0.9959205985069275,-0.08528260886669159,-0.0807829201221466,0.02410334162414074,-0.02613593451678753,-0.12823721766471863,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
-14.09158992767334,2.8344244956970215,4.621009349822998,8.947893142700195,-0.008346396498382092,1.0408388376235962,0.03125426173210144,0.4125862419605255,0.9739338755607605,-0.021770372986793518,-0.02395515888929367,0.039540085941553116,0.0749187245965004,-0.02294202521443367,-0.02123868651688099,0.01570386067032814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-1.5239346027374268,0.8305801153182983,3.754242181777954,5.083694934844971,0.05564829334616661,0.9877469539642334,-0.051540687680244446,0.707152247428894,0.05245868116617203,-0.04879793897271156,0.954471230506897,0.027927447110414505,-0.011076806113123894,0.03237423300743103,-0.0006823395960964262,0.03508318215608597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.034287452697753906,2.3231983184814453,4.2488861083984375,1.6046290397644043,0.34211525321006775,0.8859630823135376,-0.07483193278312683,0.0738556757569313,0.07305894047021866,0.014129349030554295,0.038365863263607025,-0.057008046656847,-0.05597679316997528,0.022390685975551605,0.002913716481998563,1.0274369716644287,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
-9.440505981445312,2.225541830062866,4.750087261199951,9.876825332641602,0.09182599931955338,0.9070082306861877,0.0049517410807311535,0.756541907787323,0.08987972885370255,0.025814877822995186,0.9814141392707825,-0.044656530022621155,0.0005725646042264998,-0.014963234774768353,-0.0507533960044384,1.1024377346038818,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.031981319189071655,2.3628733158111572,4.362483501434326,1.6412065029144287,0.32271501421928406,1.0318453311920166,0.017039570957422256,0.03081943839788437,0.004181053955107927,-0.027809597551822662,-0.06399204581975937,0.08409082889556885,0.0864497646689415,0.06796102970838547,0.012760670855641365,1.0675312280654907,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
-21.400672912597656,3.103619337081909,3.9960134029388428,8.753074645996094,0.0447106659412384,1.0005723237991333,0.0124393654987216,0.7122105956077576,-0.010145699605345726,-0.054121360182762146,0.9924473762512207,-0.03730491176247597,-0.06251578032970428,0.02556109055876732,0.019563233479857445,-0.0893353745341301,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
6.130683422088623,1.5200536251068115,4.717229843139648,7.159416675567627,0.35008084774017334,1.0549989938735962,-0.006611432880163193,0.05778970196843147,-0.015955328941345215,0.010861559771001339,-0.010104162618517876,-0.028894705697894096,0.012644240632653236,-0.025197887793183327,0.9685966968536377,1.0155726671218872,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-2.167397975921631,1.217173457145691,4.641895771026611,7.6322197914123535,-0.09309225529432297,1.001455545425415,0.00154586392454803,0.7041194438934326,0.06070949137210846,-0.13364171981811523,1.0197967290878296,0.07807190716266632,-0.056389037519693375,-0.018990324810147285,-0.03764459490776062,-0.044717300683259964,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
8.047797203063965,2.6412105560302734,4.706552505493164,9.858181953430176,0.15894268453121185,0.5425642728805542,-0.035363227128982544,0.16844989359378815,-0.018091626465320587,-0.024487508460879326,0.04543006792664528,0.0015542793553322554,0.013928796164691448,0.0006992610869929194,0.01682915724813938,0.021248294040560722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
28.1732177734375,1.0423041582107544,4.865324974060059,2.120993137359619,0.36146268248558044,0.9796528220176697,-0.02924370765686035,0.34767064452171326,1.0139431953430176,-0.05039464682340622,0.036214135587215424,0.003150118514895439,-0.09459730982780457,-0.09792957454919815,-0.0006159646436572075,0.9889516234397888,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
19.028902053833008,3.085707187652588,4.514445781707764,4.032539367675781,0.3784330487251282,0.8749150037765503,-0.08519964665174484,0.07834815979003906,-0.027886444702744484,-0.02041943185031414,0.0019290561322122812,-0.015587316825985909,0.052466981112957,-0.033800866454839706,-0.043115898966789246,0.02394377626478672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-3.360140323638916,1.4594435691833496,3.903014898300171,7.100240707397461,-0.06385082006454468,0.378495991230011,-0.053812261670827866,0.08241220563650131,0.01985166408121586,0.027779104188084602,-0.03110838495194912,0.049370259046554565,0.057875387370586395,0.07181508839130402,0.026470670476555824,0.0681714341044426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-0.00830789189785719,1.6555049419403076,3.7915139198303223,7.132201671600342,-0.011613466776907444,0.7537856698036194,0.00030083401361480355,0.02241620421409607,0.05826537683606148,0.08236970007419586,0.015481004491448402,0.029477344825863838,-0.05754322558641434,-0.004393836949020624,0.047014474868774414,0.04329843074083328,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
-0.3553425669670105,0.29688751697540283,4.416792392730713,2.156055450439453,0.019144287332892418,0.8175793886184692,-0.0861731693148613,0.7325884103775024,0.02387646771967411,-0.058121439069509506,0.9643949270248413,0.06852705031633377,-0.02420150674879551,0.11214601248502731,-9.59926619543694e-05,0.020401809364557266,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-5.2517194747924805,2.85416841506958,4.362890720367432,1.837977409362793,0.2874448895454407,0.9858602285385132,-0.005309096537530422,0.7211560606956482,0.030840709805488586,-0.0499856099486351,0.9479206204414368,0.05523395910859108,-0.020616844296455383,-0.07084210216999054,0.02219063602387905,1.0231684446334839,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.031599074602127075,1.491182804107666,3.816551923751831,7.096381187438965,-0.024139508605003357,0.7935277819633484,0.0739637240767479,0.08971850574016571,0.06574039161205292,-0.00548670906573534,0.0176360085606575,0.03834114223718643,0.006058897357434034,0.0065382095053792,0.04118765518069267,-0.00296413223259151,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
6.20643949508667,1.5554964542388916,4.737812042236328,7.159395217895508,0.22397364675998688,1.072115182876587,-0.025037236511707306,0.03724522888660431,-0.052252184599637985,-0.05105225741863251,0.0026086659636348486,-0.013692525215446949,-0.016841597855091095,0.030985098332166672,0.016993768513202667,1.0158023834228516,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.10901050269603729,2.5011351108551025,4.299768447875977,1.6617145538330078,0.34509602189064026,1.010138750076294,-0.025018053129315376,0.37425804138183594,0.973604142665863,-6.963257328607142e-05,0.04930681735277176,-0.027888568118214607,0.0402839332818985,0.033870067447423935,-0.04773959144949913,1.0486947298049927,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
10.521501541137695,0.5970308780670166,4.221875190734863,8.458100318908691,0.13265371322631836,1.0054824352264404,0.12225650995969772,0.2811342179775238,1.0736007690429688,0.00749212084338069,0.020558595657348633,0.00591739546507597,0.02223634161055088,-0.007684255018830299,0.07270251214504242,0.9771764278411865,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
-0.843291163444519,3.4592254161834717,4.590155601501465,2.509218454360962,0.4171068072319031,0.920360267162323,-0.04564389958977699,0.3613393008708954,1.065950632095337,0.1404605358839035,-0.02932925336062908,0.0717650055885315,0.012187624350190163,-0.007562382146716118,0.02162972278892994,1.0030958652496338,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-9.180536270141602,2.9925007820129395,4.57019567489624,8.929330825805664,0.23974661529064178,1.0090181827545166,-0.03280274569988251,0.7713146209716797,0.07895927876234055,0.02472783252596855,1.0486831665039062,0.062098000198602676,0.05650496482849121,0.030704958364367485,0.02991735190153122,0.02598302811384201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.5776820182800293,0.5566065907478333,4.086416244506836,3.6559596061706543,-0.012021860107779503,0.5051015615463257,0.003949435893446207,0.7666839957237244,-0.01806352101266384,0.017601722851395607,0.9505686163902283,0.022515863180160522,0.00015542750770691782,-0.037490665912628174,-0.011791467666625977,-0.009208787232637405,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
16.04874038696289,1.5335232019424438,3.286846399307251,2.2682924270629883,0.35479968786239624,0.991753101348877,0.06442221254110336,0.3530852198600769,1.001861333847046,-0.004439822398126125,0.00018981257744599134,0.08593975007534027,-0.11598053574562073,-0.10007728636264801,-0.027158541604876518,1.000726342201233,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.00920289196074009,0.5721354484558105,0.01363226305693388,-0.028074150905013084,0.03489084169268608,0.7555306553840637,0.5000669956207275,0.19364768266677856,-0.12254360318183899,-0.07088420540094376,-0.05935352295637131,-0.018163032829761505,-0.01273040845990181,-0.07536628097295761,-0.049257900565862656,-0.04304208233952522,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
-0.08788120746612549,0.632041335105896,4.550107479095459,8.715401649475098,-0.0800102949142456,0.4619012773036957,0.0074313548393547535,0.7283104658126831,0.020873598754405975,-0.06602445244789124,1.0427342653274536,-0.04001058638095856,0.03164289519190788,-0.0005319338524714112,-0.06881937384605408,-0.015809886157512665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
16.62309455871582,3.1828677654266357,4.637506008148193,6.1674275398254395,0.43135756254196167,0.9386000037193298,-0.0463266558945179,0.7842459082603455,-0.052914053201675415,-0.06612705439329147,0.9756903052330017,0.021011335775256157,-0.005119835492223501,-0.03252818062901497,-0.03371062129735947,-0.03561685234308243,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-10.696344375610352,2.4228034019470215,4.567414283752441,10.486625671386719,-0.09053093194961548,0.8875108361244202,-0.0597679503262043,0.41624778509140015,0.9977781772613525,0.06452818959951401,0.02054912969470024,0.03912794217467308,-0.045044850558042526,0.02619754709303379,0.03643571212887764,-0.028832364827394485,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
-4.2742156982421875,1.6800001859664917,4.560373783111572,8.929837226867676,0.028526851907372475,1.030909538269043,0.07759400457143784,0.183849036693573,-0.0500645712018013,0.08417931199073792,-0.026548825204372406,0.052243638783693314,0.0033993313554674387,-0.020607469603419304,-0.090384840965271,-0.00857822597026825,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
-18.04220962524414,2.9111809730529785,4.668575763702393,9.855728149414062,-0.0019269130425527692,1.0869823694229126,-0.02411162480711937,0.3999668061733246,1.0048706531524658,0.039788901805877686,-0.0223578829318285,-0.0024779418017715216,-0.0057749440893530846,-0.04180285707116127,0.033104076981544495,0.032512448728084564,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
-1.5787701606750488,1.2388432025909424,4.670012474060059,9.534368515014648,0.018184907734394073,0.48909854888916016,0.05968092754483223,0.6014692187309265,-0.10070513188838959,0.039791934192180634,1.003023386001587,0.012522314675152302,-0.06631980836391449,-0.0011616855626925826,0.10017547011375427,0.041209980845451355,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
9.027853012084961,0.6215508580207825,4.366929054260254,2.2447118759155273,0.09458959102630615,1.0026741027832031,-0.10422010719776154,0.15071351826190948,0.03769275173544884,-0.012555129826068878,-0.12403542548418045,-0.049820929765701294,0.06164509803056717,-0.13889971375465393,-0.017376171424984932,0.9409999847412109,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
